time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,precipAccumulation
2013-01-07 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.18,8.67,7.49,0.89,1025.0,1.54,3.34,218.0,0.75,0.0,9.71,,
2013-01-07 23:00:00,Overcast,cloudy,0.0,0.0,9.38,8.77,7.41,0.87,1025.1,1.67,3.02,212.0,0.96,0.0,9.755,,
2013-01-08 00:00:00,Overcast,cloudy,0.0,0.0,8.99,8.34,7.3,0.89,1024.8,1.65,2.92,217.0,0.92,0.0,9.913,,
2013-01-08 01:00:00,Overcast,cloudy,0.0,0.0,9.06,8.09,7.3,0.89,1024.8,2.0,3.29,218.0,0.91,0.0,10.003,,
2013-01-08 02:00:00,Overcast,cloudy,0.0,0.0,9.48,8.7,7.41,0.87,1024.7,1.86,2.83,222.0,0.91,0.0,10.003,,
2013-01-08 03:00:00,Overcast,cloudy,0.0,0.0,9.57,8.89,7.41,0.86,1024.6,1.78,2.75,216.0,1.0,0.0,10.003,,
2013-01-08 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.57,9.02,7.49,0.87,1024.5,1.64,2.57,222.0,0.75,0.0,10.003,,
2013-01-08 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.88,9.42,7.41,0.85,1024.2,1.59,2.81,222.0,0.76,0.0,10.003,,
2013-01-08 06:00:00,Overcast,cloudy,0.0,0.0,9.77,9.2,7.3,0.85,1024.1,1.69,2.55,222.0,0.96,0.0,10.003,,
2013-01-08 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.97,9.65,7.3,0.83,1024.0,1.46,2.5,225.0,0.75,0.0,10.003,,
2013-01-08 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.97,9.51,7.3,0.83,1024.4,1.6,2.38,210.0,0.76,0.0,10.003,,
2013-01-08 09:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.28,8.58,7.1,0.86,1024.4,1.75,2.56,218.0,0.51,0.0,10.003,,
2013-01-08 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.48,8.58,7.6,0.88,1024.8,2.0,2.47,221.0,0.72,0.0,9.993,,
2013-01-08 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.97,9.06,7.8,0.86,1025.2,2.12,3.73,233.0,0.75,0.0,10.003,,
2013-01-08 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.17,10.17,8.0,0.86,1025.1,2.01,3.99,240.0,0.75,0.0,10.003,,
2013-01-08 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.17,11.17,8.3,0.82,1024.6,2.32,3.96,229.0,0.55,1.0,10.003,,
2013-01-08 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.37,11.37,8.1,0.8,1024.3,2.55,4.63,232.0,0.35,1.0,10.003,,
2013-01-08 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,11.17,11.17,8.0,0.81,1024.0,2.27,4.06,243.0,0.74,0.0,10.003,,
2013-01-08 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,11.08,11.08,8.2,0.82,1024.0,2.19,3.74,231.0,0.75,0.0,10.003,,
2013-01-08 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,10.97,10.97,8.3,0.84,1024.0,2.32,3.26,227.0,0.75,0.0,10.003,,
2013-01-08 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.87,10.87,8.41,0.85,1023.9,2.0,3.53,218.0,0.75,0.0,10.003,,
2013-01-08 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.78,10.78,8.41,0.85,1023.8,1.7,3.0,209.0,0.77,0.0,10.003,,
2013-01-08 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.57,10.57,8.6,0.88,1023.9,2.09,3.27,221.0,0.8,0.0,9.382,,
2013-01-08 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.48,10.48,8.79,0.89,1023.6,2.15,3.94,222.0,0.86,0.0,8.025,,
2013-01-08 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.17,10.17,8.9,0.92,1023.4,1.86,3.55,215.0,0.8,0.0,7.098,,
2013-01-08 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0219,0.23,9.68,9.2,8.7,0.94,1023.2,1.58,3.18,215.0,0.85,0.0,3.685,rain,
2013-01-09 00:00:00,Possible Drizzle,rain,0.0894,0.35,9.18,8.86,8.6,0.96,1023.0,1.37,2.81,212.0,0.8,0.0,4.284,rain,
2013-01-09 01:00:00,Possible Drizzle,rain,0.1879,0.64,9.08,8.5,8.7,0.97,1022.6,1.6,3.0,208.0,1.0,0.0,4.574,rain,
2013-01-09 02:00:00,Possible Drizzle,rain,0.2153,0.63,9.18,9.18,8.7,0.97,1022.1,1.13,2.01,220.0,0.81,0.0,5.26,rain,
2013-01-09 03:00:00,Possible Drizzle,rain,0.1254,0.48,9.28,9.28,8.79,0.97,1021.9,0.8,1.61,201.0,0.81,0.0,4.86,rain,
2013-01-09 04:00:00,Drizzle,rain,0.2005,0.78,9.28,9.28,9.0,0.98,1021.7,0.93,1.0,233.0,0.81,0.0,3.84,rain,
2013-01-09 05:00:00,Light Rain,rain,0.5563,0.91,9.38,9.38,8.52,0.94,1021.2,0.53,0.76,235.0,0.76,0.0,4.224,rain,
2013-01-09 06:00:00,Possible Drizzle,rain,0.3323,0.65,9.48,9.48,8.47,0.93,1020.9,0.53,0.83,306.0,0.76,0.0,5.008,rain,
2013-01-09 07:00:00,Drizzle,rain,0.1135,0.68,9.48,9.48,8.45,0.93,1020.7,0.42,0.92,322.0,0.81,0.0,4.806,rain,
2013-01-09 08:00:00,Possible Drizzle,rain,0.0286,0.3,9.18,8.32,8.3,0.94,1021.1,1.9,2.23,334.0,0.96,0.0,5.542,rain,
2013-01-09 09:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.87,8.14,7.8,0.93,1021.5,1.71,2.37,9.0,0.84,0.0,7.049,,
2013-01-09 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.68,7.85,7.49,0.92,1021.8,1.78,3.14,4.0,0.8,0.0,6.931,,
2013-01-09 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.27,7.53,7.19,0.93,1022.3,1.63,2.31,5.0,0.8,0.0,8.751,,
2013-01-09 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.08,7.16,6.39,0.89,1022.3,1.78,2.38,16.0,0.73,0.0,10.003,,
2013-01-09 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.27,7.59,5.0,0.8,1021.9,1.57,2.12,12.0,0.66,1.0,10.003,,
2013-01-09 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,8.57,8.57,5.11,0.79,1021.1,1.14,1.53,9.0,0.43,1.0,10.003,,
2013-01-09 15:00:00,Clear,clear-day,0.0,0.0,8.48,7.9,3.61,0.71,1020.7,1.51,2.31,7.0,0.23,0.0,10.003,,
2013-01-09 16:00:00,Clear,clear-day,0.0,0.0,8.08,8.08,3.49,0.73,1020.7,0.9,1.59,16.0,0.28,0.0,10.003,,
2013-01-09 17:00:00,Clear,clear-day,0.0,0.0,7.88,7.88,2.8,0.7,1020.8,0.65,1.02,15.0,0.25,0.0,10.002,,
2013-01-09 18:00:00,Clear,clear-night,0.0,0.0,6.04,6.04,2.9,0.8,1021.0,0.53,0.63,25.0,0.19,0.0,9.994,,
2013-01-09 19:00:00,Clear,clear-night,0.0,0.0,4.83,4.83,3.29,0.9,1021.0,0.23,0.43,39.0,0.0,0.0,9.988,,
2013-01-09 20:00:00,Clear,clear-night,0.0,0.0,3.54,3.54,1.84,0.89,1021.0,0.19,0.19,347.0,0.0,0.0,9.833,,
2013-01-09 21:00:00,Clear,clear-night,0.0,0.0,4.17,4.17,1.46,0.83,1020.8,0.09,0.18,270.0,0.04,0.0,9.988,,
2013-01-09 22:00:00,Clear,clear-night,0.0,0.0,3.27,3.27,0.75,0.84,1020.5,0.07,0.15,283.0,0.0,0.0,9.988,,
2013-01-09 23:00:00,Clear,clear-night,0.0,0.0,1.96,1.96,0.58,0.91,1020.1,0.06,0.06,270.0,0.0,0.0,7.034,,
2013-01-10 00:00:00,Clear,clear-night,0.0,0.0,2.36,2.36,0.18,0.86,1019.7,0.18,0.28,270.0,0.0,0.0,4.78,,
2013-01-10 01:00:00,Clear,clear-night,0.0,0.0,2.47,2.47,0.12,0.85,1019.1,0.26,0.27,271.0,0.07,0.0,7.201,,
2013-01-10 02:00:00,Clear,clear-night,0.0,0.0,2.08,2.08,0.04,0.86,1018.5,0.18,0.18,277.0,0.1,0.0,5.877,,
2013-01-10 03:00:00,Clear,clear-night,0.0,0.0,1.49,1.49,-0.12,0.89,1018.2,0.02,0.08,270.0,0.25,0.0,6.436,,
2013-01-10 04:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,1.68,1.68,0.05,0.89,1017.9,0.26,0.35,272.0,0.42,0.0,4.581,,
2013-01-10 05:00:00,Foggy,fog,0.0,0.0,1.49,1.49,1.49,1.0,1017.5,0.46,0.53,265.0,0.86,0.0,1.498,,
2013-01-10 06:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,1.68,1.68,1.59,0.99,1017.0,0.38,0.6,265.0,0.56,0.0,6.371,,
2013-01-10 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.29,2.29,2.21,0.99,1016.9,0.22,0.44,278.0,0.63,0.0,5.783,,
2013-01-10 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.29,2.29,2.0,0.98,1016.6,0.36,0.53,293.0,0.8,0.0,5.22,,
2013-01-10 09:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.08,2.08,1.59,0.97,1016.2,0.32,0.44,300.0,0.76,0.0,4.839,,
2013-01-10 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.67,2.67,2.1,0.96,1015.8,0.4,0.4,319.0,0.7,0.0,5.395,,
2013-01-10 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.97,2.97,2.21,0.95,1015.9,0.47,0.86,296.0,0.84,0.0,4.139,,
2013-01-10 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.07,1.88,2.0,0.93,1015.9,1.41,1.41,290.0,0.84,0.0,4.196,,
2013-01-10 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.77,2.77,1.59,0.92,1015.5,0.96,1.52,318.0,0.81,1.0,4.521,,
2013-01-10 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.27,3.27,1.89,0.91,1014.6,1.05,1.97,332.0,0.8,1.0,4.88,,
2013-01-10 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.27,3.27,1.7,0.89,1014.2,1.03,1.51,318.0,0.8,0.0,5.437,,
2013-01-10 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.68,3.68,1.89,0.88,1014.0,0.76,1.39,319.0,0.75,0.0,5.701,,
2013-01-10 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.27,3.27,1.51,0.88,1013.9,0.7,1.29,312.0,0.8,0.0,6.06,,
2013-01-10 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.17,3.17,1.29,0.87,1014.0,0.59,1.09,313.0,0.8,0.0,6.227,,
2013-01-10 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.07,3.07,1.29,0.88,1014.0,0.79,1.51,328.0,0.76,0.0,6.532,,
2013-01-10 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.46,3.46,1.51,0.87,1014.1,1.11,1.76,342.0,0.75,0.0,6.625,,
2013-01-10 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.67,2.67,0.79,0.87,1014.3,1.13,1.36,318.0,0.75,0.0,6.728,,
2013-01-10 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.36,2.36,0.9,0.9,1014.8,1.12,1.43,338.0,0.81,0.0,6.41,,
2013-01-10 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.47,1.27,1.21,0.91,1015.3,1.36,1.64,320.0,0.76,0.0,5.793,,
2013-01-11 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.57,1.13,1.1,0.9,1015.8,1.53,2.08,304.0,0.76,0.0,5.008,,
2013-01-11 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.18,2.18,0.99,0.92,1016.2,0.93,1.53,298.0,0.76,0.0,4.872,,
2013-01-11 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.18,2.18,1.1,0.93,1016.7,1.03,1.36,303.0,0.85,0.0,4.772,,
2013-01-11 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.29,2.29,1.1,0.92,1017.0,0.91,1.39,287.0,0.65,0.0,4.745,,
2013-01-11 04:00:00,Overcast,cloudy,0.0,0.0,1.78,1.78,0.9,0.94,1017.0,0.59,1.01,283.0,0.9,0.0,5.111,,
2013-01-11 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.68,1.68,0.9,0.95,1016.9,0.74,0.74,272.0,0.79,0.0,4.797,,
2013-01-11 06:00:00,Clear,clear-night,0.0,0.0,1.27,1.27,0.79,0.97,1017.2,0.62,0.65,260.0,0.06,0.0,4.442,,
2013-01-11 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.77,0.77,0.3,0.97,1017.7,0.28,1.04,271.0,0.75,0.0,3.853,,
2013-01-11 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.49,1.49,1.1,0.97,1018.3,0.51,0.72,278.0,0.75,0.0,4.296,,
2013-01-11 09:00:00,Foggy,fog,0.0,0.0,1.68,1.68,1.1,0.96,1018.7,0.45,0.67,290.0,0.76,0.0,2.293,,
2013-01-11 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.08,2.08,1.7,0.97,1019.0,0.39,0.46,302.0,0.74,0.0,4.857,,
2013-01-11 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.87,2.87,2.21,0.95,1019.2,0.45,0.89,315.0,0.69,0.0,4.973,,
2013-01-11 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.77,3.77,2.59,0.92,1019.1,0.56,0.7,302.0,0.76,0.0,4.603,,
2013-01-11 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.97,4.97,2.9,0.86,1018.7,0.27,0.58,313.0,0.71,1.0,4.477,,
2013-01-11 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,5.48,5.48,3.1,0.85,1018.4,0.25,0.79,336.0,0.76,1.0,6.359,,
2013-01-11 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,6.27,6.27,3.61,0.83,1018.0,0.33,0.6,126.0,0.68,0.0,7.737,,
2013-01-11 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,5.67,5.67,3.29,0.85,1018.0,0.25,0.5,140.0,0.65,0.0,8.214,,
2013-01-11 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.78,4.78,2.7,0.86,1018.0,0.51,0.68,133.0,0.69,0.0,7.95,,
2013-01-11 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,4.17,4.17,2.59,0.89,1017.8,0.55,0.59,95.0,0.63,0.0,7.332,,
2013-01-11 19:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,3.77,3.77,2.21,0.9,1017.8,0.64,0.64,129.0,0.42,0.0,5.196,,
2013-01-11 20:00:00,Clear,clear-night,0.0,0.0,3.07,3.07,2.0,0.93,1017.6,0.51,0.51,117.0,0.2,0.0,5.056,,
2013-01-11 21:00:00,Clear,clear-night,0.0,0.0,2.18,2.18,1.4,0.95,1017.3,0.45,0.45,127.0,0.08,0.0,4.029,,
2013-01-11 22:00:00,Clear,clear-night,0.0,0.0,2.47,2.47,0.41,0.86,1017.0,0.33,0.52,113.0,0.08,0.0,4.37,,
2013-01-11 23:00:00,Clear,clear-night,0.0,0.0,1.78,1.78,1.21,0.96,1016.8,0.61,0.61,110.0,0.12,0.0,4.029,,
2013-01-12 00:00:00,Clear,clear-night,0.0,0.0,1.86,1.86,0.24,0.89,1016.4,0.63,0.63,107.0,0.14,0.0,4.137,,
2013-01-12 01:00:00,Clear,clear-night,0.0,0.0,1.97,1.97,0.21,0.88,1015.9,0.74,1.03,106.0,0.14,0.0,4.561,,
2013-01-12 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,2.08,2.08,1.4,0.95,1015.1,1.02,1.02,106.0,0.55,0.0,4.725,,
2013-01-12 03:00:00,Clear,clear-night,0.0,0.0,2.87,2.87,0.98,0.87,1014.5,1.16,1.76,102.0,0.02,0.0,5.613,,
2013-01-12 04:00:00,Clear,clear-night,0.0,0.0,3.07,1.27,1.89,0.92,1013.7,1.87,2.33,95.0,0.14,0.0,5.286,,
2013-01-12 05:00:00,Clear,clear-night,0.0254,0.04,3.27,1.91,2.1,0.92,1013.1,1.55,2.46,110.0,0.31,0.0,5.983,rain,
2013-01-12 06:00:00,Clear,clear-night,0.0722,0.24,3.46,1.56,2.39,0.93,1012.6,2.01,3.34,109.0,0.27,0.0,6.212,rain,
2013-01-12 07:00:00,Possible Drizzle,rain,0.0614,0.29,3.15,1.05,2.59,0.96,1012.3,2.15,3.59,103.0,0.51,0.0,6.341,rain,
2013-01-12 08:00:00,Possible Drizzle,rain,0.1256,0.45,3.46,1.03,2.39,0.93,1012.1,2.55,4.1,103.0,0.75,0.0,7.216,rain,
2013-01-12 09:00:00,Possible Drizzle,rain,0.1537,0.44,3.46,0.71,2.1,0.91,1011.9,2.94,4.48,98.0,0.66,0.0,9.902,rain,
2013-01-12 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.68,1.03,1.51,0.86,1011.8,2.85,3.58,91.0,0.66,0.0,10.003,,
2013-01-12 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.08,1.59,-0.19,0.74,1012.0,2.76,4.18,103.0,0.75,0.0,9.887,,
2013-01-12 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.58,1.97,-0.8,0.68,1012.0,3.03,4.78,97.0,0.75,0.0,9.995,,
2013-01-12 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.86,1.92,-2.59,0.59,1011.5,3.61,5.23,99.0,0.75,1.0,10.003,,
2013-01-12 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.97,2.4,-2.49,0.59,1011.2,3.1,5.29,99.0,0.73,1.0,10.003,,
2013-01-12 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.97,2.29,-2.29,0.59,1011.3,3.26,5.03,99.0,0.75,0.0,10.002,,
2013-01-12 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.58,2.15,-1.01,0.67,1011.6,2.8,4.71,88.0,0.75,0.0,9.438,,
2013-01-12 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,4.28,1.62,0.9,0.79,1012.1,3.03,4.5,86.0,0.75,0.0,9.099,,
2013-01-12 18:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.17,1.51,1.21,0.81,1012.5,3.0,4.52,83.0,0.52,0.0,9.183,,
2013-01-12 19:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,3.54,0.96,0.55,0.81,1012.8,2.75,3.86,85.0,0.58,0.0,8.698,,
2013-01-12 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.87,1.97,0.87,0.81,1013.1,2.07,4.05,71.0,0.75,0.0,8.429,,
2013-01-12 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0089,0.06,3.87,1.92,2.1,0.88,1013.5,2.12,3.95,79.0,0.75,0.0,7.332,rain,
2013-01-12 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.87,1.87,2.1,0.88,1013.9,2.17,3.94,80.0,0.75,0.0,10.002,,
2013-01-12 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0111,0.09,3.98,2.03,2.1,0.88,1014.2,2.15,4.0,75.0,0.66,0.0,9.085,rain,
2013-01-13 00:00:00,Overcast,cloudy,0.0129,0.14,3.47,1.54,1.4,0.86,1014.4,2.04,3.37,65.0,0.93,0.0,9.832,rain,
2013-01-13 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.44,1.38,0.99,0.84,1014.6,2.15,3.75,51.0,0.71,0.0,10.003,,
2013-01-13 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.37,1.08,0.79,0.83,1015.0,2.38,3.72,50.0,0.75,0.0,10.003,,
2013-01-13 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.31,1.46,0.19,0.8,1015.5,1.95,3.84,60.0,0.75,0.0,10.0,,
2013-01-13 04:00:00,Overcast,cloudy,0.0,0.0,3.18,1.29,-0.19,0.79,1015.9,1.96,3.81,54.0,0.89,0.0,10.003,,
2013-01-13 05:00:00,Overcast,cloudy,0.0,0.0,3.46,1.12,-0.71,0.74,1016.1,2.45,4.25,54.0,0.89,0.0,10.003,,
2013-01-13 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.07,0.71,-1.39,0.73,1016.4,2.4,4.12,44.0,0.75,0.0,9.944,,
2013-01-13 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,2.77,0.39,-2.0,0.71,1017.1,2.37,3.9,40.0,0.5,0.0,10.0,,
2013-01-13 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.97,0.91,-2.49,0.67,1017.8,2.08,3.86,34.0,0.66,0.0,10.002,,
2013-01-13 09:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,2.57,0.44,-2.69,0.68,1018.5,2.08,3.25,25.0,0.38,0.0,10.003,,
2013-01-13 10:00:00,Clear,clear-day,0.0,0.0,1.86,-0.15,-2.69,0.72,1019.1,1.89,3.64,32.0,0.25,0.0,10.003,,
2013-01-13 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,1.57,-0.62,-2.39,0.75,1019.5,1.99,2.87,15.0,0.66,0.0,10.002,,
2013-01-13 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.57,0.16,-1.9,0.72,1019.8,2.36,3.47,23.0,0.61,1.0,10.0,,
2013-01-13 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,3.17,0.64,-2.0,0.69,1019.8,2.6,3.75,21.0,0.43,1.0,10.003,,
2013-01-13 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,3.27,1.5,-1.71,0.7,1019.7,1.86,3.74,22.0,0.35,1.0,10.003,,
2013-01-13 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,3.17,0.78,-1.71,0.7,1019.6,2.45,3.8,16.0,0.55,0.0,10.003,,
2013-01-13 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,3.07,1.2,-1.61,0.71,1019.9,1.93,3.38,10.0,0.54,0.0,10.003,,
2013-01-13 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,2.57,0.96,-1.39,0.75,1020.3,1.65,3.0,15.0,0.75,0.0,10.003,,
2013-01-13 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.36,2.36,-1.8,0.74,1020.9,1.23,2.1,0.0,0.73,0.0,10.0,,
2013-01-13 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.29,2.29,-2.0,0.73,1020.8,1.26,1.96,358.0,0.74,0.0,10.003,,
2013-01-13 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.08,2.08,-2.29,0.73,1021.0,1.17,1.51,4.0,0.78,0.0,9.999,,
2013-01-13 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.36,1.36,-2.79,0.74,1020.9,0.98,1.37,357.0,0.74,0.0,10.003,,
2013-01-13 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.78,1.78,-2.69,0.72,1020.7,0.94,1.44,3.0,0.75,0.0,10.002,,
2013-01-13 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.49,1.49,-3.19,0.71,1020.5,0.43,1.11,345.0,0.75,0.0,9.99,,
2013-01-14 00:00:00,Clear,clear-night,0.0,0.0,0.49,0.49,-2.7,0.79,1020.3,0.25,0.47,304.0,0.19,0.0,9.991,,
2013-01-14 01:00:00,Clear,clear-night,0.0,0.0,0.42,0.42,-2.74,0.79,1019.9,0.24,0.31,331.0,0.26,0.0,10.0,,
2013-01-14 02:00:00,Clear,clear-night,0.0,0.0,0.96,0.96,-3.19,0.74,1019.3,0.28,0.28,281.0,0.26,0.0,9.995,,
2013-01-14 03:00:00,Clear,clear-night,0.0,0.0,0.57,0.57,-2.49,0.8,1019.0,0.01,0.06,305.0,0.0,0.0,10.001,,
2013-01-14 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.07,1.07,-2.79,0.75,1018.6,0.13,0.13,269.0,0.75,0.0,9.996,,
2013-01-14 05:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.43,0.43,-3.6,0.74,1018.1,0.25,0.33,261.0,0.52,0.0,8.05,,
2013-01-14 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.68,0.68,-2.49,0.79,1017.4,0.37,0.63,248.0,0.72,0.0,3.839,,
2013-01-14 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.07,0.07,-1.11,0.92,1016.6,0.22,0.52,235.0,0.75,0.0,5.0,,
2013-01-14 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,-0.13,-0.13,-1.29,0.92,1016.0,0.56,0.99,197.0,0.79,0.0,6.741,,
2013-01-14 09:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.07,0.07,-1.39,0.9,1015.6,0.8,1.21,180.0,0.8,0.0,5.735,,
2013-01-14 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.28,-1.51,-1.52,0.88,1014.9,1.55,2.73,191.0,0.82,0.0,9.024,,
2013-01-14 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.68,-1.04,-1.39,0.86,1014.1,1.54,3.09,195.0,0.79,0.0,9.832,,
2013-01-14 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,1.07,-0.61,-1.11,0.85,1012.9,1.56,3.01,194.0,0.85,1.0,9.841,,
2013-01-14 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0079,0.15,1.57,-0.16,-0.19,0.88,1011.4,1.63,3.16,200.0,0.79,1.0,7.298,rain,
2013-01-14 14:00:00,Foggy,fog,0.0269,0.14,1.57,0.07,0.79,0.95,1009.6,1.47,2.07,192.0,0.8,1.0,2.988,snow,0.0243
2013-01-14 15:00:00,Possible Drizzle,rain,0.1914,0.32,2.08,2.08,1.51,0.96,1008.2,1.13,2.03,194.0,0.92,0.0,3.407,rain,
2013-01-14 16:00:00,Possible Drizzle,rain,0.3061,0.55,1.97,1.97,1.4,0.96,1007.3,0.84,1.41,215.0,0.79,0.0,4.991,rain,
